"region","prefecture","commune","canton","nom","categorie","est_public","a_terrain_sport","lon","lat"
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","College CS Cercle De Feu","Collège",TRUE,FALSE,1.16425118380093,6.23261347243853
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS La Fabienne 3 College","Collège",FALSE,TRUE,1.16044126322725,6.23383378889776
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS La Creche D'or Primaire","Primaire",FALSE,FALSE,1.20126418695081,6.24613177973257
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Etoile JE","Primaire",FALSE,FALSE,1.19727389665377,6.2438585283255
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Etoile Bleue Primaire","Primaire",FALSE,FALSE,1.19717738056771,6.24389341980316
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Gloire De Dieu","Primaire",FALSE,FALSE,1.19635969474885,6.24987973437008
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Etoile Bleue","Collège",FALSE,FALSE,1.19730532285671,6.24393220152068
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEP Demakpoe Zogbe","Préscolaire",TRUE,FALSE,1.19874901614324,6.25039083217691
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSPL De Lallire Dorkenoo Primaire Ga","Primaire",FALSE,FALSE,1.19979833333333,6.25647666666666
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSI Zongo Primaire","Primaire",FALSE,TRUE,1.20447365672543,6.25462010780735
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Ideale","Primaire",FALSE,FALSE,1.20461544411785,6.24683914790489
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPI Cersco","Primaire",FALSE,FALSE,1.20536393369515,6.25102297500337
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Islamique Darou Naim Jardin","Préscolaire",FALSE,FALSE,1.20641166666667,6.25397833333334
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Demakpoe Zogbe","Primaire",TRUE,FALSE,1.19896457968721,6.25032521040041
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSI Zongo Jardin","Préscolaire",FALSE,FALSE,1.20446258250824,6.25468299154716
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPI Feanco Arabe Nouroul Houdaya","Primaire",FALSE,FALSE,1.20220802917962,6.25414147207438
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Madarasatou Al Houda Primaire","Primaire",FALSE,FALSE,1.2060172755172,6.25049358771143
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Islamique Al-fourkane Primaire","Primaire",FALSE,TRUE,1.20525716365278,6.25469771132741
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS La Creche D'or Jardin","Préscolaire",FALSE,FALSE,1.20121674284399,6.24628123549092
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPI Souvenir Des Femmes","Primaire",TRUE,FALSE,1.21146333333333,6.24814666666666
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Dévotion 1","Primaire",FALSE,FALSE,1.19659160411822,6.25179593460032
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL Savoir Plus Primaire","Primaire",FALSE,FALSE,1.19993156959959,6.24858642541139
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSPL De Lallire Dorkenoo Primaire Gb","Primaire",FALSE,FALSE,1.19979439576609,6.25646097801257
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Madarasatou Al Houda College","Collège",FALSE,FALSE,1.2059391352223,6.25054371197441
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSP Payarama","Collège",FALSE,TRUE,1.19615254383467,6.2467780774799
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Islamique Al-fourkane Lycée","Lycée",FALSE,TRUE,1.20531535821428,6.25435492470967
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Islamique Al-fourkane College","Collège",FALSE,TRUE,1.20542914556392,6.25448613326582
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL Carrefour Des Leaders","Collège",FALSE,FALSE,1.19928790240628,6.2456510629111
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Golf","Préscolaire",FALSE,FALSE,1.20538444819788,6.24401979342418
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CEG Lome Zongo","Collège",TRUE,FALSE,1.20440801192262,6.25331351476565
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","ISI Demakpoe","Collège",FALSE,FALSE,1.19686152374784,6.25220657434334
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Golf","Primaire",FALSE,FALSE,1.2054384026789,6.2440329074537
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Ideale","Préscolaire",FALSE,FALSE,1.20465059216438,6.24696119662714
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Carrefour","Primaire",FALSE,FALSE,1.19927948951375,6.24566526682732
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPI El-nouriya","Primaire",FALSE,FALSE,1.20393922833939,6.24844050346269
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Dar-salam","Primaire",FALSE,FALSE,1.20562726533937,6.25017465404343
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPI Franco-arabe Doha","Collège",FALSE,FALSE,1.20287422280094,6.25035342064701
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPI Franco-arabe Doha","Primaire",FALSE,FALSE,1.2027933156099,6.25049588903403
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Privee Islamique Darou Naïm","Primaire",FALSE,FALSE,1.20645631941462,6.25410502084504
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL Savoir Plus College","Collège",FALSE,FALSE,1.19972303146844,6.24871488625132
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSP Payarama Lycée","Lycée",FALSE,FALSE,1.19617906932927,6.24675769902406
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSI Daroul-djamil Primaire","Primaire",FALSE,FALSE,1.16882292360044,6.25713698036935
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS St Raphaël Primaire","Primaire",FALSE,TRUE,1.16733153304785,6.25677794752588
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Primaire Centre D'éducation Aseyenedi","Primaire",FALSE,FALSE,1.16638193873239,6.2552237840877
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Les Amandiers College","Collège",FALSE,FALSE,1.16267698566822,6.25501237909945
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS La Parole College","Collège",FALSE,FALSE,1.16365460469574,6.24600171606011
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSI Daroul-djamil College","Collège",FALSE,FALSE,1.16876648981463,6.2572461967321
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS St Raphaël College","Collège",FALSE,TRUE,1.16740711793134,6.25663049647092
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Mela JE","Préscolaire",FALSE,FALSE,1.20198479174147,6.19761574460719
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Claudestino","Primaire",FALSE,FALSE,1.20589937368412,6.19946161737894
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","ITCS El-rohi Lycée","Lycée",FALSE,FALSE,1.1939473545232,6.21780812303507
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Louis Le Grand","Primaire",FALSE,FALSE,1.19993174138662,6.1998728586209
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Groupe Scolaire Liberte 1 JE","Préscolaire",FALSE,FALSE,1.20269482664709,6.19877603342253
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Groupe Scolaire Liberte 1 Primaire","Primaire",FALSE,FALSE,1.20292207173086,6.19982048537719
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Claudestine","Préscolaire",FALSE,TRUE,1.20581951262133,6.1994638667525
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEE Roi Salomon","Préscolaire",FALSE,FALSE,1.20373524199604,6.19887693922945
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPE Roi Salomon","Primaire",FALSE,FALSE,1.20378586531237,6.1988548708706
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Groupe Scolaire Liberte 1college","Collège",FALSE,TRUE,1.20276824376352,6.20009098699734
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Mela College","Collège",FALSE,FALSE,1.20208830744921,6.19786101453382
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Mela Primaire","Primaire",FALSE,FALSE,1.20237035912185,6.19775170961663
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Cacaveli 2 Gb","Primaire",TRUE,FALSE,1.19993627108275,6.21392361569237
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Ecoles Internationales Maarif","Lycée",FALSE,FALSE,1.19481223564411,6.22282454873553
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Ecoles Internationales Maarif College","Collège",FALSE,FALSE,1.19453663383103,6.22280366387118
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Lycée Agoe-nyive Centre","Lycée",TRUE,FALSE,1.19181610836726,6.21964045880713
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","GS O P'tits Câlins Primaire","Primaire",FALSE,FALSE,1.18814987778275,6.23765880590565
"Savanes","Tône","Tône 3","Lotogou","JEP Nagdate Ga","Préscolaire",TRUE,FALSE,0.0232815382535206,10.8133097029619
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Tyrannus Primaire","Primaire",FALSE,FALSE,1.19886241944343,6.22944420593276
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSP Essotina College","Collège",FALSE,FALSE,1.20558571981031,6.22821548416339
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Tyrannus Jardin","Préscolaire",FALSE,FALSE,1.19888324346089,6.2294332746651
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Agoe Nyivé Gb","Primaire",TRUE,FALSE,1.20787666666667,6.21860666666666
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Le Pelican Plus","Préscolaire",FALSE,FALSE,1.19747408518641,6.22219987068988
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Source Primaire","Primaire",FALSE,TRUE,1.19751296589649,6.22449156364499
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Agoe Nyive Gd","Primaire",TRUE,FALSE,1.20819,6.21917166666666
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Agoe Nyive Ga","Primaire",TRUE,FALSE,1.20825598853977,6.21865605764818
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Menelik Ii Gb","Primaire",FALSE,FALSE,1.19880029046637,6.23569843633952
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Le Sourrire Plus Jardin Enfants","Préscolaire",FALSE,FALSE,1.20847944901732,6.23225360036596
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEP Demakpoe","Préscolaire",FALSE,FALSE,1.20139674393224,6.23992276175409
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEP Cacaveli 2","Préscolaire",TRUE,FALSE,1.20002666666667,6.21403499999999
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Le Levant","Préscolaire",FALSE,FALSE,1.20614666666667,6.23872333333332
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Le Levant","Primaire",FALSE,FALSE,1.20606166666667,6.238495
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Nouveau Paysage","Primaire",FALSE,FALSE,1.19241979493353,6.23976582521969
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEP Agoe Nyive","Préscolaire",TRUE,FALSE,1.2074216787892,6.21922649022277
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Le Triomphateur","Primaire",FALSE,FALSE,1.20784320540385,6.21806063980817
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Demakpoe","Primaire",TRUE,TRUE,1.20133472086161,6.23958671826672
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Melessifa","Primaire",FALSE,FALSE,1.20179057953432,6.21847550829246
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Carrefour Du Savoir","Primaire",FALSE,FALSE,1.20092303459728,6.22661651032335
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Salomon","Primaire",TRUE,FALSE,1.20296710565551,6.23541510080417
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Prevoyance","Primaire",FALSE,FALSE,1.20437875592643,6.22325292528494
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Rocade","Primaire",FALSE,FALSE,1.2025809998618,6.21747137773958
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Is Admirable","Primaire",FALSE,FALSE,1.2079052550589,6.23051994720566
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Melessifa","Préscolaire",FALSE,FALSE,1.20175779724404,6.21845281200633
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Amon-ra","Préscolaire",FALSE,FALSE,1.1966083346464,6.23890673093852
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Itiyane Primaire","Primaire",FALSE,FALSE,1.19420261715713,6.22176064011939
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Itiyane JE","Préscolaire",FALSE,FALSE,1.19418969241005,6.22176302518058
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Les Messagers","Primaire",FALSE,FALSE,1.20335455382633,6.23017099754251
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Eternel","Primaire",FALSE,FALSE,1.19640989526584,6.23541202537945
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Le Sapin","Primaire",FALSE,FALSE,1.20412139920982,6.23210357118686
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Théorie Moderne","Primaire",FALSE,FALSE,1.20555948885285,6.21260076056629
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Le Relais Primaire","Primaire",FALSE,FALSE,1.20676530598922,6.23408888116627
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Le Relais JE","Préscolaire",FALSE,FALSE,1.20677428474483,6.23407674169955
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPEP Agoe Nyive","Primaire",FALSE,FALSE,1.2084659200303,6.22154756715077
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEEP Agoe Nyive","Préscolaire",FALSE,FALSE,1.20846523120828,6.22156705935357
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Mon Olivier","Primaire",FALSE,FALSE,1.19513839087813,6.24041282787476
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Cacaveli 2","Primaire",TRUE,FALSE,1.20044640312905,6.21424274672211
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Agoe Nyive","Primaire",TRUE,FALSE,1.20743586883249,6.21907883036563
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Pelican Plus","Primaire",FALSE,FALSE,1.19745322668998,6.22224219975383
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Demakpoe Gc","Primaire",TRUE,TRUE,1.20128882124179,6.23975373855941
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Nouveau Paysage","Préscolaire",FALSE,FALSE,1.19247330095258,6.23965507851286
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Les Messagers JE","Préscolaire",FALSE,FALSE,1.20335138856881,6.23017927813002
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Menelik Ii Ga","Primaire",FALSE,FALSE,1.198745,6.23563833333333
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Colombe De Dieu Primaire","Primaire",FALSE,FALSE,1.19355891806522,6.22469921433121
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSP Essotina Primaire","Primaire",FALSE,FALSE,1.20558418660558,6.22817648187859
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Is Admirable","Préscolaire",FALSE,FALSE,1.20789129798428,6.23049585936592
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Djadja-avogno","Primaire",FALSE,FALSE,1.20457368566058,6.22174587794203
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CSP Essotina Jardin","Préscolaire",FALSE,FALSE,1.20558895324813,6.22825528233454
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","ITCS El-rohi Jardin","Préscolaire",FALSE,FALSE,1.19407182552197,6.21779511206064
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Éternel","Préscolaire",FALSE,FALSE,1.19639214280523,6.23519056048732
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Constellation Maternelle","Préscolaire",FALSE,FALSE,1.20054798280946,6.21709427213208
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Saint Martial College","Collège",FALSE,FALSE,1.19215186708498,6.22747719539648
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Le Grand Berger Primaire","Primaire",FALSE,FALSE,1.18862726818293,6.2371251447824
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Agoe Marche Ga","Primaire",TRUE,FALSE,1.19280997682698,6.22722490071108
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Référence","Primaire",FALSE,FALSE,1.20418450741312,6.23969799414291
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEP Agoe Marche","Préscolaire",TRUE,FALSE,1.19297981245622,6.22632063748783
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Le Grand Berger JE","Préscolaire",FALSE,FALSE,1.18863990826184,6.23713395526258
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Ayika 1","Primaire",FALSE,FALSE,1.18948572368076,6.2362357183084
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Agoe Marche Gc","Primaire",TRUE,FALSE,1.19303871487945,6.2272882171133
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Dougno","Préscolaire",FALSE,FALSE,1.19564412123382,6.23150476171251
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Dougno","Primaire",FALSE,FALSE,1.19565307700166,6.23164402082561
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Saint Martial Primaire","Primaire",FALSE,FALSE,1.19235629908729,6.22747089215429
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","ITCS El-rohi Primaire","Primaire",FALSE,FALSE,1.19401753098346,6.21780250853559
"Savanes","Tône","Tône 3","Lotogou","JEP Dassoute","Préscolaire",TRUE,FALSE,0.0292063338713793,10.7666676030614
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Paix","Primaire",FALSE,FALSE,1.19890666666667,6.22079666666667
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Ma Patrie","Primaire",FALSE,FALSE,1.18779333333333,6.22558526722471
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEL Ma Patrie","Préscolaire",FALSE,FALSE,1.1877966802976,6.22568350832038
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Source Collège","Collège",FALSE,TRUE,1.19768496089567,6.22458881950103
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Le Phenix","Primaire",FALSE,FALSE,1.20088608983112,6.22037702859449
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","JEE Le Semeur","Préscolaire",FALSE,FALSE,1.19826592087276,6.21648126580445
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPE Le Semeur","Primaire",FALSE,FALSE,1.19829669082296,6.21661091446564
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPP Agoe Marche Gb","Primaire",TRUE,FALSE,1.19338498566408,6.22725421877735
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS J-j Rousseau Lycée","Lycée",FALSE,FALSE,1.19064209435045,6.24088238714545
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Lycée De Cacaveli Lycée","Lycée",TRUE,TRUE,1.19845558248706,6.21494894051284
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CEG La Colombe De Dieu","Collège",FALSE,FALSE,1.19347841048178,6.22452002121918
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","IP Le Brillant Lycée","Lycée",FALSE,FALSE,1.18710191671704,6.23345371537919
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL Admirable","Collège",FALSE,FALSE,1.20786528251526,6.22998070626445
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Itiyane College","Collège",FALSE,FALSE,1.19424598269473,6.22170278014969
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL Le Triomphateur","Collège",FALSE,FALSE,1.20784257079421,6.21808305564531
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL La Prevoyance","Collège",FALSE,FALSE,1.20436758499504,6.22336072112209
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL Le Bon Grain","Collège",FALSE,FALSE,1.20421567797365,6.2321898821031
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL Boileau","Collège",FALSE,FALSE,1.18982833333333,6.22999
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","College Saint Pie X Lycée","Lycée",TRUE,TRUE,1.20342290681507,6.22507645717399
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CEG Agoe-nyive Centre","Collège",TRUE,TRUE,1.20415103867831,6.22644902143855
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","College Saint Pie X College","Collège",FALSE,TRUE,1.20344499451299,6.22505542580093
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL Elites Education","Collège",FALSE,FALSE,1.1910961441412,6.23758068599834
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","LPL Elites Education","Lycée",FALSE,FALSE,1.19116114781792,6.23762770536391
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL La Constellation College","Collège",FALSE,FALSE,1.20064716828222,6.21761311813969
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CPL Le Phenix","Collège",FALSE,FALSE,1.20093711817514,6.22036934965536
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Lycée Agoe Nyive Nord College","Collège",TRUE,FALSE,1.18985733464756,6.23935877014362
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","Lycée Agoe-nyive Nord Lycée","Lycée",TRUE,TRUE,1.1898742427141,6.2393266743336
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Le Sourire Plus College","Collège",FALSE,FALSE,1.20834018846663,6.23220703283528
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Le Sourire Plus Lycée","Lycée",FALSE,FALSE,1.20838916035662,6.23219673526262
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","EPL Le Relais College","Collège",FALSE,FALSE,1.20677282267915,6.23410357512049
"Maritime","Agoè-Nyivé","Agoè-Nyivé 1","Agoè-Nyivé","CS Le Levant College","Collège",FALSE,FALSE,1.20601266315496,6.23838353166486
